133,11,Ж,340,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
133,11,Ж,343,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
133,11,Ж,341,-++++-+-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
133,11,М,346,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
133,13,М,105,+++++--+----,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
133,11,М,346,-+++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
133,11,Ж,346,-++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
133,11,М,337,+-++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
133,11,М,339,++++----+--+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
133,11,Ж,348,-+++----+--+,1(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
134,11,Ж,341,+++-+---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
134,11,М,346,+-++----+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
134,11,Ж,341,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
134,11,М,337,++-++----+-+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
135,11,Ж,346,-++-++--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
135,11,М,337,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
135,11,М,343,+++-++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
135,11,Ж,346,+++++----+--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
135,11,Ж,339,+++-++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
135,13,М,205,+++-+-+----+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
135,11,М,344,-++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
135,12,Ж,346,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
135,11,М,338,++-+---++--+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,347,++++-+--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,13,Ж,505,+++-+-------,0(2)0(2)0(2)0(3)0(3)0(4)2(4),6,27,27
136,11,М,337,++++----++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,348,++++---+-+--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,340,++++----++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,346,++-+-+--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,340,-+++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,340,-++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,342,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,345,++++-----++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,338,++++-+---+--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,347,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,346,++++---++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11М,Ж,339,+++-+---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11А,М,347,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11М,Ж,341,+++++----+--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,343,-++-+-+-++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,13,М,101,-++-+--+-+-+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,343,-+++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,338,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,348,+++-++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,338,++++----++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,13,Ж,502,+++-+-+----+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,337,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,345,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,13,М,503,+++--++-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,343,++-+++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,343,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,338,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,340,-++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,338,+++-++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,344,-++++-+-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,339,+++-+--++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,346,--++++-++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,348,++++-+---+--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,13,Ж,348,++++-+--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,340,-+++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,343,++++-+--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,347,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,13,М,504,++-++-+-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11А,Ж,340,-+++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11А,М,344,+++++--+----,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11А,М,342,-+++-+--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11Б,Ж,347,--+++++-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11А,М,341,++-++-+-----,0(2)0(2)0(2)0(3)0(3)0(4)1(4),6,27,27
136,11Б,Ж,347,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11А,М,337,++++----++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11А,Ж,503,+++-+++-----,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11А,Ж,337,++-++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,13,М,504,+++++--+----,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11В,Ж,340,+-+++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11В,Ж,343,++-++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,13,М,103,+++-+-+--+--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,13,Ж,101,-++-+--+-+-+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,13,М,102,++++++------,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11В,М,339,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11В,Ж,337,+-++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11В,Ж,338,++-+-+--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11В,Ж,502,++--+-++---+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,339,++-+++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,М,342,-+-++--++-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,346,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,339,++-+++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,341,++++--+-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,12Б,М,343,++++---++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,12А,Ж,345,+-++-+--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
136,11,Ж,346,+++++---+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
137,11,М,344,++++-++-----,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
137,11Б,М,346,-+++----+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
137,11Б,Ж,342,+++--++-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),6,27,27
121,11,Ж,344,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
121,11,Ж,341,++++--+-++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
121,11,М,337,+++-+--++--+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
121,11,Ж,348,+++++--++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
121,11,Ж,343,+++++--++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
121,11,Ж,348,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
122,11,М,342,+++-+---+---,2(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
122,11,М,347,++++++----+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
122,11,М,339,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
122,11,Ж,343,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
122,11,М,345,++++-++-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
122,11,Ж,341,++++++---+--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
122,11,Ж,343,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
123,11,Ж,348,+-++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
123,11,М,347,+-++++--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
123,11,М,345,++-++---+--+,1(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
123,11,М,343,+++++-+-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
123,11,Ж,347,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
123,11,Ж,348,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
123,11,Ж,338,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
123,13,М,503,+++-++++----,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
123,11,Ж,337,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
123,11,Ж,341,+++++--++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,М,342,+++-+---++-+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,Ж,345,+-+++++-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,Ж,346,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,М,340,-+++-++-+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,Ж,342,+++-++-++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,Ж,345,+++-++--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,М,348,+++-+---++-+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,Ж,345,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,М,339,+++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,М,348,++++-+-++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,Ж,338,-+++-++++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,Ж,347,-+++++--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
124,11,Ж,344,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
125,11Б,Ж,344,++-+----++++,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
125,11Б,Ж,343,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
125,11Б,Ж,337,+-++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
125,11А,М,344,-+++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
125,11Б,Ж,340,-++++-+-++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
125,11Б,Ж,337,+++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
125,11Б,М,344,++-++--++-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
126,11,М,342,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
126,11,Ж,339,+++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
126,11,М,339,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
126,11,М,337,++++-+-+-+--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
126,11,Ж,347,++-++--+++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,Ж,344,-+++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,Ж,344,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,М,337,+++-++--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,13,Ж,506,+++-++-++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,Ж,345,++-++++-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,Ж,347,+-++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,М,343,++++---+++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,Ж,347,-++++---++-+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,Ж,341,++++--+-+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,М,346,+++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,Ж,346,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,Ж,343,++++-+--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,Ж,344,-++++++-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,Ж,338,-++++---+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,Ж,340,--++++--+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,М,347,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
127,11,М,342,++-+-++++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
128,11,Ж,341,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
128,11,Ж,341,-++++---+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
128,11,Ж,340,-+++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
128,11,М,344,++++-+-++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
128,11,Ж,348,+-+++---+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
128,11,М,348,-+++++--+--+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
128,11,М,340,++-++-+-++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
129,13,Ж,506,+++-+-+++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
129,11,М,338,++++-+-++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
129,11,Ж,348,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
129,11,Ж,346,+-++-+-+++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
130,11,Ж,347,-+++++-++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
130,11,Ж,345,++++-+--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
130,11,Ж,340,-+++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
130,11,М,341,+++++--++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
130,11,Ж,504,++---+-++--+,1(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
130,11,М,345,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
131,11,Ж,337,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
131,11,Ж,345,+++--+--+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
131,11,М,344,+++-++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,Ж,346,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,М,338,++++-++-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,13,М,106,-++-+--++++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,Ж,343,-+++++---++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,Ж,347,-+++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,М,342,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,Ж,347,++++---+++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,М,341,++++-+-++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,Ж,344,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,М,348,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,М,347,++++-+--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,М,342,+++++-+-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,13,М,503,+++-+-+-+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,Ж,345,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
132,11,Ж,341,++-++--+++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
133,11,Ж,337,+++++-+-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
133,11,Ж,347,++++-+--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
133,11,Ж,340,-+++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
133,11,М,348,+++++---+--+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
133,11,Ж,345,++++-+--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
133,11,Ж,340,-+++-+--+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
133,11,М,339,+++++-+-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
133,11,М,339,+-+++---+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
133,11,М,343,+++++----++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
134,11,Ж,344,+++--+--+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,Ж,347,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,М,344,-+++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,М,346,++-++---+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,Ж,506,+++-++++----,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,Ж,344,-++++---++--,1(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,13,М,105,++++++-+----,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,13,М,105,+++-+--++--+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,13,Ж,106,+++-+-++-+--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,М,346,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,М,338,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,М,342,++++-+--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,Ж,342,+++++---+--+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,Ж,344,++++++---+--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,12,М,348,+++-++--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,12,М,347,-+++++--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,М,505,++--++-++-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,Ж,348,-++++---+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,М,501,+++-++-++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,Ж,341,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
135,11,Ж,341,++-++++-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,338,++++++----+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,345,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,337,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,337,+-+-++--++-+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,342,-+++-++++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,345,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,348,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,13,М,506,+-+++--+--+-,0(2)0(2)0(2)0(3)0(3)0(4)1(4),7,33,27
136,11,М,339,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,343,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,347,-++++--+++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,337,-++++--++-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,341,-++++---++-+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,341,-+++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,346,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,341,+++++--++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,13,М,104,+++-+--+-++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,337,-+++++--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,345,++++-+--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,347,+++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,343,+++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,13,Ж,104,+++-+--+-++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,338,++++-+--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,337,--+-++-++++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,345,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,340,+++-+-+++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11А,Ж,344,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11А,Ж,341,-++++-+-++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,13,Ж,502,++++++-----+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11М,Ж,348,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,347,+++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,338,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,341,+++-+++-+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,345,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,341,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,340,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,341,+++++--++---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,343,+++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,347,+-++++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,13,М,503,++--++--+-++,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,338,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,339,+++-++--++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,340,+++++---+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,346,+++++---++--,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,345,+++++---+--+,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,346,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,337,+++-+---+++-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,М,339,++++++--+---,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
136,11,Ж,338,++++-+--+-+-,0(2)0(2)0(2)0(3)0(3)0(4)0(4),7,33,27
